legacy_path,category,original_method,identified_issue,corrected_method,final_location,scientific_status,disposition,corrected_counterpart,bytes,crc32
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/GenX/._GenX_Module_0_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/GenX/._GenX_Module_1_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/GenX/._GenX_Module_2_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/GenX/._GenX_Module_3_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/GenX/._GenX_Noise_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFBA/._PFBA_Module_0_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFBA/._PFBA_Module_1_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFBA/._PFBA_Module_2_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFBA/._PFBA_Module_3_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFBA/._PFBA_Noise_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFBS/._PFBS_Module_0_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFBS/._PFBS_Module_1_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFBS/._PFBS_Module_2_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFBS/._PFBS_Module_3_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFBS/._PFBS_Noise_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFBSA/._PFBSA_Module_0_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFBSA/._PFBSA_Module_1_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFBSA/._PFBSA_Module_2_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFBSA/._PFBSA_Module_3_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFBSA/._PFBSA_Noise_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFEESA/._PFEESA_Module_0_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFEESA/._PFEESA_Module_1_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFEESA/._PFEESA_Module_2_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFEESA/._PFEESA_Module_3_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFEESA/._PFEESA_Noise_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFNA/._PFNA_Module_0_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFNA/._PFNA_Module_1_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFNA/._PFNA_Module_2_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFNA/._PFNA_Module_3_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFNA/._PFNA_Noise_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFOA/._PFOA_Module_0_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFOA/._PFOA_Module_1_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFOA/._PFOA_Module_2_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFOA/._PFOA_Module_3_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFOA/._PFOA_Noise_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFOS/._PFOS_Module_0_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFOS/._PFOS_Module_1_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFOS/._PFOS_Module_2_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFOS/._PFOS_Module_3_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFOS/._PFOS_Noise_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFOSA/._PFOSA_Module_0_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFOSA/._PFOSA_Module_1_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFOSA/._PFOSA_Module_2_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFOSA/._PFOSA_Module_3_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFOSA/._PFOSA_Noise_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFPeA/._PFPeA_Module_0_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFPeA/._PFPeA_Module_1_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFPeA/._PFPeA_Module_2_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFPeA/._PFPeA_Module_3_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/PFPeA/._PFPeA_Noise_genes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees/._tree_Module_0.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees/._tree_Module_0_all_terms.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees/._tree_Module_1.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees/._tree_Module_1_all_terms.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees/._tree_Module_2.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees/._tree_Module_2_all_terms.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees/._tree_Module_3.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees/._tree_Module_3_all_terms.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees/._tree_Noise_0D.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees/._tree_Noise_0D_all_terms.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim/._slim_tree_Module_0.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim/._slim_tree_Module_1.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim/._slim_tree_Module_2.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim/._slim_tree_Module_3.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim/._slim_tree_Noise_0D.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim_shared/._slim_tree_shared_GenX.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim_shared/._slim_tree_shared_PFBA.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim_shared/._slim_tree_shared_PFBS.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim_shared/._slim_tree_shared_PFBSA.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim_shared/._slim_tree_shared_PFEESA.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim_shared/._slim_tree_shared_PFNA.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim_shared/._slim_tree_shared_PFOA.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim_shared/._slim_tree_shared_PFOS.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim_shared/._slim_tree_shared_PFOSA.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim_shared/._slim_tree_shared_PFPeA.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim_union/._slim_tree_union_Module_0.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim_union/._slim_tree_union_Module_1.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim_union/._slim_tree_union_Module_2.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim_union/._slim_tree_union_Module_3.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim_union/._slim_tree_union_Noise_0D.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim_unique/._slim_tree_unique_GenX.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim_unique/._slim_tree_unique_PFBS.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim_unique/._slim_tree_unique_PFBSA.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim_unique/._slim_tree_unique_PFEESA.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim_unique/._slim_tree_unique_PFOSA.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/trees_slim_unique/._slim_tree_unique_PFPeA.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/._ALL_unique_genes_summary.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/._GenX,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/._PFBA,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/._PFBS,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/._PFBSA,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/unique_genes_per_chemical/._PFEESA,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
